"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.025,-0.966747440190447,-0.95801591923882,0.949,0.953,0.955,0.144191063065538,0.168689417949609,0.156249060858008,0.159736607549565,-0.111244876483246,-617.99024864809,-614.292665867247,0.934,0.938,0.903,0.452,0.437,0.914,0.898,46.0274362605716,52.5029940214825,13.2390554594544,45.5330863320992,-179.928778424598,-260.969211869622,0.284744607607253,0.147994081927842,9.98114270183723,9.989025425734,10.0059169718613,10.0321938979883,0.964,0.977,0.972,2.24754603455024,3.03540616037476,2.81137046765938,2.87436100914059,-2.00161221197425
"2",0.05,-0.735671207453219,-0.729852680299563,0.955,0.963,0.961,0.110992321213059,0.127915465417939,0.123768128886893,0.120209655634422,-0.0953696792583586,-517.59522250105,-516.221645535441,0.948,0.955,0.933,0.419,0.412,0.933,0.924,35.3830661954182,39.4214473343752,9.54905064787955,36.0715784864893,-179.928778424598,-261.643453035308,0.284377607751209,0.115278996820112,9.98114270183723,9.9871254705498,9.96282220267382,9.96859857756611,0.952,0.984,0.979,1.71145771520433,2.3020002188818,2.22738616522277,2.16331717728801,-1.71631569852245
"3",0.1,-0.46354002142712,-0.460231314156473,0.964,0.968,0.969,0.0902792005192346,0.100991314171029,0.0990576808237868,0.0945960349360747,-0.0818560960524922,-403.152954492811,-402.182871307977,0.955,0.959,0.949,0.397,0.387,0.94,0.94,28.9920298010929,30.9937253799681,7.39114555729722,29.1734082991016,-179.928778424598,-261.910214621555,0.288349168009884,0.0811407475115747,9.98114270183723,9.98635655508377,9.94009210789315,9.93227094454001,0.953,0.994,0.993,1.35855775326016,1.81753521844188,1.78284256794636,1.70234318579805,-1.47328640961176
"4",0.2,-0.130371881654192,-0.129299165943424,0.947,0.969,0.969,0.0750953823191261,0.0820280088222088,0.0820280088222088,0.0761961661160813,-0.0705599258650242,-264.145244896057,-263.909621198088,0.939,0.938,0.938,0.399,0.396,0.912,0.911,24.1218651885125,24.9824512199906,6.04843574278997,24.9678093622139,-179.928778424598,-261.979953922089,0.302803692490332,0.0605247318132287,9.98114270183723,9.98412347016856,9.97952926394033,9.98484378918608,0.952,0.984,0.984,1.1275004044364,1.47616529547563,1.47616529547563,1.37117620599041,-1.26978907909377
"5",0.25,-0.00363923595382431,-0.00290826916475598,0.952,0.963,0.963,0.0704971266838717,0.0766130014495964,0.0766130014495964,0.0704219199982491,-0.0670869594595331,-210.988821594729,-210.682457748097,0.94,0.939,0.939,0.377,0.376,0.913,0.913,22.6938768238395,23.1146040289483,5.70704022917315,23.0990394139956,-179.928778424598,-261.792267552596,0.310193593052825,0.0603890584129948,9.98114270183723,9.98690435919445,9.96509889783155,9.95134015922558,0.952,0.981,0.981,1.07166300949017,1.37882746001644,1.37882746001644,1.26726660029676,-1.20744597545836
"6",0.3,0.108300388476877,0.108782707116254,0.954,0.964,0.964,0.0682837395271838,0.0751618604510363,0.0751618604510363,0.0695583883870949,-0.0657890576756287,-163.832567085768,-163.80063405977,0.945,0.947,0.947,0.405,0.405,0.913,0.913,21.9544098725584,22.8018458917322,5.5009208813789,22.8079022300953,-179.928778424598,-261.937455549706,0.316687255547334,0.0637453375611777,9.98114270183723,9.98655204704963,9.96223138011556,9.97391960775727,0.935,0.982,0.982,1.02888763701911,1.35268226078035,1.35268226078035,1.25210671515088,-1.18402862382927
"7",0.4,0.310318261144179,0.310351532871647,0.953,0.969,0.968,0.0653548857454565,0.0709778672835028,0.0698401267923906,0.0649603873781824,-0.0642278380487701,-79.2337470589779,-79.1468465266337,0.943,0.951,0.938,0.39,0.387,0.913,0.911,21.0374403523862,21.2995764455694,5.19795989825047,20.6132624911837,-179.928778424598,-261.791117669139,0.325669030032149,0.0770498526198138,9.98114270183723,9.98753555834759,9.98253631619465,9.97531801030353,0.944,0.98,0.979,0.990600764208632,1.27739203505125,1.25691127184181,1.16907724654472,-1.15581286236029
"8",0.5,0.501462959723255,0.501780694805474,0.955,0.973,0.969,0.064863645567411,0.0713501781934675,0.0692171271584474,0.0645571977430317,-0.0650180881711403,0.904940497215005,0.872444846466735,0.954,0.948,0.94,0.381,0.377,0.92,0.91,20.9257905436498,21.1665854986358,5.17137880130432,20.4729972371356,-179.928778424598,-261.898500361517,0.328850882988005,0.0971457660504328,9.98114270183723,9.98698819320649,9.98185842442766,9.9844842686979,0.944,0.982,0.98,0.978416223897785,1.28411252973205,1.24571828408929,1.16172011772083,-1.17021289685306
"9",0.6,0.693869880176843,0.693458295072361,0.947,0.961,0.959,0.0658931555909607,0.0717468345746617,0.0705309218787369,0.064551610904658,-0.0657987316244263,81.0719002135938,80.9392160023178,0.945,0.942,0.942,0.377,0.374,0.924,0.921,21.2224071203395,21.2048432072164,5.22660820123126,21.1896212062522,-179.928778424598,-262.118361199424,0.325753257296264,0.123361250054026,9.98114270183723,9.98957515981514,9.99525214014631,9.99773180140937,0.95,0.987,0.986,0.995334966219067,1.29137706027349,1.26947506669992,1.16187840482571,-1.18425748223515
"10",0.7,0.897647896381077,0.896298447640333,0.946,0.963,0.963,0.0684654547643286,0.0756693164557257,0.0756693164557257,0.0662142438231448,-0.0700322294398811,166.223592650125,165.84989130577,0.946,0.947,0.947,0.378,0.377,0.925,0.925,22.0233103136012,21.7809012164249,5.51094816596663,21.7854684065966,-179.928778424598,-261.953684221739,0.31582618575402,0.155797429632765,9.98114270183723,9.98923727005254,10.0322714608126,10.0313535961086,0.957,0.993,0.993,1.04143109986729,1.36199596061303,1.36199596061303,1.19171533242349,-1.26068322282602
"11",0.75,1.01091357439953,1.00918312641711,0.951,0.968,0.968,0.0713259355937712,0.0775760352655301,0.0775760352655301,0.0676189797040801,-0.0717117081375852,213.730322275104,213.252685067902,0.949,0.938,0.937,0.379,0.376,0.921,0.921,22.8899396374226,22.2639836065266,5.74992795760309,22.2442595859598,-179.928778424598,-261.91352668684,0.308685640490227,0.174424855824658,9.98114270183723,9.99004656753968,10.0349893939634,10.0347367022759,0.961,0.99,0.99,1.07617879261784,1.39605152824737,1.39605152824737,1.21691870695658,-1.29043377964788
"12",0.8,1.13508390242707,1.13403921400498,0.951,0.966,0.966,0.0748335695326877,0.0819092672096624,0.0819092672096624,0.0698108894251965,-0.076358678458722,266.003072614003,265.37338728508,0.942,0.946,0.945,0.375,0.371,0.919,0.918,23.9772521088834,23.0276969295925,6.05413764054996,23.0113355310758,-179.928778424598,-261.728436321588,0.301065488693006,0.194953109826409,9.98114270183723,9.98875669073779,10.0447151300216,10.0713867191127,0.958,0.987,0.987,1.13125223225794,1.47370298852639,1.47370298852639,1.25611626183683,-1.3739261581551
"13",0.9,1.46407432847774,1.46197346089276,0.956,0.973,0.972,0.0898599492228967,0.099983508800379,0.0982320610610296,0.0813700735437436,-0.0934840021656477,404.251462192623,403.686567777916,0.939,0.919,0.928,0.389,0.388,0.912,0.912,28.7430615313031,26.9372676649298,7.40416254259753,28.3017205367527,-179.928778424598,-261.425272347964,0.288633108223325,0.243953265054423,9.98114270183723,9.98750663206913,10.0620729092885,10.0644368362703,0.949,0.98,0.98,1.3560353508363,1.79951846713731,1.76794555291346,1.46462380658407,-1.68249580907843
"14",0.95,1.73576029137225,1.73118599373606,0.95,0.964,0.961,0.112726945714193,0.12903037678765,0.12449978970495,0.0978302296853769,-0.120971277119165,517.806199786134,516.887654636169,0.946,0.923,0.935,0.442,0.441,0.933,0.931,36.1030606315877,32.6688184311215,9.7622558642991,34.8336405808579,-179.928778424598,-261.155684120189,0.284435418234265,0.277506229218037,9.98114270183723,9.98758479758632,10.1341717132541,10.1361981688656,0.959,0.987,0.986,1.72675348274301,2.32156428547695,2.23974353844329,1.75991994017078,-2.17691210458021
"15",0.975,1.97135651616643,1.95876603927506,0.946,0.959,0.948,0.144733728624425,0.168498875071749,0.155562910156728,0.108596468416977,-0.160929664704931,617.99189578976,614.301055195856,0.931,0.868,0.888,0.434,0.403,0.924,0.909,45.8355005507514,37.2511617498494,13.1763642750779,40.4130246464168,-179.928778424598,-260.603873411603,0.285557766361954,0.302562863853628,9.98114270183723,9.98805503316689,10.0870475297646,10.1018856133469,0.961,0.978,0.964,2.21569081460218,3.03238282559,2.79950234609282,1.95453038845798,-2.89597735050201
