"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.025,0.354407208855895,0.380921619728972,0.8025,0.64,0.742,0.0579463800864101,0.0501193588685551,0.0615463856777833,0.0223096310087946,-0.0336228036505899,-10.0305761989895,-50.3523348388108,0.878,0.4545,0.4975,0.319,0.3675,0.7155,0.804,104.395145493413,73.1583699493016,27.8068885397456,76.9299245371212,1787.13531881686,1823.73577618281,0.879462172764008,0.56891125469689
"2",0.05,0.378414166261789,0.393747475895017,0.8835,0.8565,0.8835,0.0555210824245586,0.0753112588395713,0.0797148729926578,0.0660435587620379,-0.0333654387186118,-9.1886672538765,-33.3230796357865,0.938,0.819,0.8265,0.4935,0.523,0.9025,0.927,97.1936645085833,137.80267937123,40.9177346936851,139.139043569333,1787.13531881686,1862.89601641361,0.879272443410953,0.578690443860089
"3",0.1,0.4050419997433,0.413736656322309,0.9225,0.9715,0.909,0.0506445201582937,0.107750720050329,0.0650659514534713,0.106313576362933,-0.0365362336147425,-7.02607443281339,-21.9413080595481,0.9545,0.9775,0.9195,0.7105,0.7005,0.987,0.9595,85.3220525576319,226.790517283024,61.7239530189194,139.914310362683,1787.13531881686,2047.92001021054,0.879344139259562,0.600363390436091
"4",0.2,0.437034783928454,0.442365085928174,0.9365,0.921,0.8855,0.0441637306383138,0.0528892487125711,0.043861714841211,0.049427454128484,-0.0315107813976605,-3.29390764423905,-12.2590191671197,0.958,0.9355,0.8865,0.6775,0.618,0.9665,0.945,71.2788265497734,109.127641377892,43.2188444411193,85.2114918940781,1787.13531881686,2040.31326238835,0.884025912423926,0.63198761211971
"5",0.25,0.450765048008635,0.454074982839901,0.939,0.927,0.927,0.0420624221929646,0.0477582930720402,0.0477582930720402,0.0434726342381166,-0.0313907584923385,-4.40410347207177,-10.02603511,0.962,0.9355,0.937,0.6615,0.673,0.9775,0.978,66.9839152845912,99.9683511636995,40.3515266307886,100.367985240305,1787.13531881686,2100.01549137768,0.886548559617073,0.644635586848479
"6",0.3,0.462593945543417,0.464340384163471,0.9475,0.9195,0.9195,0.0409625915041007,0.0448244046411139,0.0448244046411139,0.0405000501105049,-0.0317975990170558,-4.55845607993927,-7.76820108676884,0.967,0.933,0.936,0.644,0.6595,0.974,0.9745,65.2437417724509,93.8581348757857,38.7511554237253,94.5033879095264,1787.13531881686,2134.92272163583,0.890528333027545,0.656286817221553
"7",0.4,0.482434339700369,0.483838319687527,0.9515,0.905,0.9175,0.0394511761091126,0.0389672961734956,0.0415381686540287,0.033480353771709,-0.0300592027628328,-3.05748585119132,-5.10912231357352,0.9615,0.912,0.9105,0.6455,0.6365,0.96,0.9675,62.5254557822213,79.6677553009846,35.6621912724511,79.1768030558928,1787.13531881686,2113.98664694558,0.894885090798931,0.67729240786658
"8",0.5,0.501498942398281,0.50103225536804,0.9465,0.9365,0.9365,0.0390502334220024,0.0427994096186518,0.0427994096186518,0.0353892621000226,-0.0358179894544283,-1.9116260415938,-1.21938953850624,0.9635,0.925,0.926,0.653,0.665,0.973,0.973,61.811598551726,81.9026751576535,34.4106661507741,82.3327046152043,1787.13531881686,2096.51622569166,0.895797729788287,0.696221380928211
"9",0.6,0.519778172805918,0.519577582117354,0.945,0.8995,0.916,0.0396038523135854,0.0387196281520363,0.0414305934085503,0.0299528863831216,-0.0330995268912169,0.720941062371318,0.919061295923214,0.9625,0.8915,0.9175,0.6375,0.6245,0.9655,0.9705,62.7223444725483,74.4488443393661,35.735319706836,82.4674203724173,1787.13531881686,2139.79178237546,0.895692337723521,0.714521131797463
"10",0.7,0.540326179416751,0.53809118719005,0.9465,0.925,0.925,0.0410674374085402,0.044956773310023,0.044956773310023,0.0320949155868794,-0.0404220809661219,1.34235432173007,5.47149957981475,0.9625,0.8895,0.893,0.649,0.6625,0.968,0.969,65.2663050234397,79.0308279758544,38.6521666489793,79.6993257913461,1787.13531881686,2088.61087227399,0.890744101629937,0.733456779167784
"11",0.75,0.551257713109359,0.548749843251385,0.949,0.932,0.932,0.0419947238000993,0.0475238620320424,0.0475238620320424,0.0316105459488729,-0.0432741055461343,2.81555462009986,7.0147194331493,0.9665,0.895,0.8985,0.652,0.66,0.977,0.9775,66.8840060468004,78.0191786953184,39.7615864954168,78.6227080285158,1787.13531881686,2085.58052813124,0.886789970479028,0.743386146665422
"12",0.8,0.564223760578968,0.560697231563898,0.9475,0.9265,0.89,0.0439211910114072,0.0526367861414293,0.0436049417206834,0.0316157055723231,-0.0492794191439372,2.69014308057483,8.80260501014332,0.962,0.88,0.8605,0.673,0.6035,0.9745,0.9525,70.9864726367346,81.5213305308447,42.9076963735701,77.5538427099198,1787.13531881686,2088.19532554317,0.882327882492299,0.754262412180191
"13",0.9,0.59695585064349,0.588581590597406,0.9195,0.9695,0.916,0.0505794222067366,0.108330308001178,0.0661075294987683,0.0362980187625715,-0.106979700351799,5.4025604765133,19.3534976529935,0.9515,0.906,0.9035,0.7195,0.71,0.9825,0.9575,85.9852992352939,101.260423901737,60.4890971849361,100.298413854214,1787.13531881686,2055.35065875518,0.877806809080549,0.78057972145653
"14",0.95,0.623690838856882,0.607834748103846,0.877,0.851,0.882,0.0551592697516091,0.0753034790109656,0.0796964586703993,0.034025480469792,-0.0655905424175811,7.6116720308325,32.5124922120443,0.929,0.755,0.826,0.4935,0.5265,0.897,0.921,97.4856744639293,79.2986173079198,40.3036439786223,95.7244583992692,1787.13531881686,1911.11386346663,0.877506383158414,0.798674791950376
"15",0.975,0.647717460004675,0.619399258927263,0.779,0.656,0.745,0.0575112381167613,0.0509336533036087,0.0617552673560551,0.0353540543678592,-0.0213651014871266,8.72553816819851,52.6871377122817,0.8705,0.623,0.7475,0.312,0.358,0.7285,0.8105,103.973272729889,70.8599181861004,28.4037236046441,94.4344389356816,1787.13531881686,1853.23221255757,0.880198735349028,0.812993015159226
